agent_type,subject_ID,modelrun_ID,game_name,game_level,episode_number,event_name,count
DDQN,NA,NA,aliens,3,31,"('ENDOFSCREEN', 'alienGreen')",14
DDQN,NA,NA,aliens,3,31,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,3,31,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,32,"('alienGreen', 'portalFast')",115
DDQN,NA,NA,aliens,3,32,"('avatar', 'sam')",21
DDQN,NA,NA,aliens,3,32,"('ENDOFSCREEN', 'avatar')",12
DDQN,NA,NA,aliens,3,32,"('ENDOFSCREEN', 'sam')",20
DDQN,NA,NA,aliens,3,32,"('alienGreen', 'bomb')",25
DDQN,NA,NA,aliens,3,32,"('ENDOFSCREEN', 'bomb')",19
DDQN,NA,NA,aliens,3,32,"('alienGreen', 'sam')",12
DDQN,NA,NA,aliens,3,32,"('base', 'bomb')",2
DDQN,NA,NA,aliens,3,32,"('ENDOFSCREEN', 'alienGreen')",12
DDQN,NA,NA,aliens,3,32,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,3,32,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,33,"('alienGreen', 'portalFast')",78
DDQN,NA,NA,aliens,3,33,"('avatar', 'sam')",9
DDQN,NA,NA,aliens,3,33,"('ENDOFSCREEN', 'sam')",8
DDQN,NA,NA,aliens,3,33,"('ENDOFSCREEN', 'avatar')",4
DDQN,NA,NA,aliens,3,33,"('alienGreen', 'bomb')",19
DDQN,NA,NA,aliens,3,33,"('ENDOFSCREEN', 'bomb')",8
DDQN,NA,NA,aliens,3,33,"('ENDOFSCREEN', 'alienGreen')",3
DDQN,NA,NA,aliens,3,33,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,3,33,"('alienGreen', 'sam')",1
DDQN,NA,NA,aliens,3,33,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,34,"('alienGreen', 'portalFast')",72
DDQN,NA,NA,aliens,3,34,"('avatar', 'sam')",11
DDQN,NA,NA,aliens,3,34,"('ENDOFSCREEN', 'avatar')",12
DDQN,NA,NA,aliens,3,34,"('ENDOFSCREEN', 'sam')",10
DDQN,NA,NA,aliens,3,34,"('alienGreen', 'bomb')",9
DDQN,NA,NA,aliens,3,34,"('ENDOFSCREEN', 'bomb')",6
DDQN,NA,NA,aliens,3,34,"('base', 'bomb')",1
DDQN,NA,NA,aliens,3,34,"('ENDOFSCREEN', 'alienGreen')",3
DDQN,NA,NA,aliens,3,34,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,3,34,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,35,"('alienGreen', 'portalFast')",116
DDQN,NA,NA,aliens,3,35,"('avatar', 'sam')",16
DDQN,NA,NA,aliens,3,35,"('ENDOFSCREEN', 'avatar')",8
DDQN,NA,NA,aliens,3,35,"('ENDOFSCREEN', 'sam')",13
DDQN,NA,NA,aliens,3,35,"('alienGreen', 'bomb')",30
DDQN,NA,NA,aliens,3,35,"('ENDOFSCREEN', 'bomb')",17
DDQN,NA,NA,aliens,3,35,"('base', 'bomb')",2
DDQN,NA,NA,aliens,3,35,"('alienGreen', 'sam')",4
DDQN,NA,NA,aliens,3,35,"('ENDOFSCREEN', 'alienGreen')",8
DDQN,NA,NA,aliens,3,35,"('base', 'sam')",2
DDQN,NA,NA,aliens,3,35,"('portalFast', 'sam')",1
DDQN,NA,NA,aliens,3,35,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,3,35,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,36,"('alienGreen', 'portalFast')",78
DDQN,NA,NA,aliens,3,36,"('avatar', 'sam')",9
DDQN,NA,NA,aliens,3,36,"('alienGreen', 'bomb')",9
DDQN,NA,NA,aliens,3,36,"('base', 'bomb')",2
DDQN,NA,NA,aliens,3,36,"('ENDOFSCREEN', 'avatar')",7
DDQN,NA,NA,aliens,3,36,"('ENDOFSCREEN', 'sam')",8
DDQN,NA,NA,aliens,3,36,"('ENDOFSCREEN', 'bomb')",4
DDQN,NA,NA,aliens,3,36,"('alienGreen', 'sam')",3
DDQN,NA,NA,aliens,3,36,"('ENDOFSCREEN', 'alienGreen')",2
DDQN,NA,NA,aliens,3,36,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,37,"('alienGreen', 'portalFast')",94
DDQN,NA,NA,aliens,3,37,"('ENDOFSCREEN', 'avatar')",9
DDQN,NA,NA,aliens,3,37,"('avatar', 'sam')",11
DDQN,NA,NA,aliens,3,37,"('ENDOFSCREEN', 'sam')",10
DDQN,NA,NA,aliens,3,37,"('alienGreen', 'bomb')",9
DDQN,NA,NA,aliens,3,37,"('ENDOFSCREEN', 'bomb')",6
DDQN,NA,NA,aliens,3,37,"('ENDOFSCREEN', 'alienGreen')",6
DDQN,NA,NA,aliens,3,37,"('alienGreen', 'sam')",6
DDQN,NA,NA,aliens,3,37,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,3,37,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,38,"('alienGreen', 'portalFast')",93
DDQN,NA,NA,aliens,3,38,"('avatar', 'sam')",13
DDQN,NA,NA,aliens,3,38,"('ENDOFSCREEN', 'avatar')",7
DDQN,NA,NA,aliens,3,38,"('alienGreen', 'bomb')",18
DDQN,NA,NA,aliens,3,38,"('ENDOFSCREEN', 'sam')",13
DDQN,NA,NA,aliens,3,38,"('base', 'bomb')",3
DDQN,NA,NA,aliens,3,38,"('ENDOFSCREEN', 'bomb')",10
DDQN,NA,NA,aliens,3,38,"('ENDOFSCREEN', 'alienGreen')",5
DDQN,NA,NA,aliens,3,38,"('alienGreen', 'sam')",5
DDQN,NA,NA,aliens,3,38,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,3,38,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,39,"('alienGreen', 'portalFast')",108
DDQN,NA,NA,aliens,3,39,"('avatar', 'sam')",14
DDQN,NA,NA,aliens,3,39,"('ENDOFSCREEN', 'sam')",14
DDQN,NA,NA,aliens,3,39,"('ENDOFSCREEN', 'avatar')",10
DDQN,NA,NA,aliens,3,39,"('alienGreen', 'bomb')",21
DDQN,NA,NA,aliens,3,39,"('ENDOFSCREEN', 'bomb')",15
DDQN,NA,NA,aliens,3,39,"('ENDOFSCREEN', 'alienGreen')",6
DDQN,NA,NA,aliens,3,39,"('alienGreen', 'sam')",6
DDQN,NA,NA,aliens,3,39,"('bomb', 'sam')",4
DDQN,NA,NA,aliens,3,39,"('base', 'bomb')",1
DDQN,NA,NA,aliens,3,39,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,40,"('alienGreen', 'portalFast')",72
DDQN,NA,NA,aliens,3,40,"('avatar', 'sam')",10
DDQN,NA,NA,aliens,3,40,"('ENDOFSCREEN', 'avatar')",2
DDQN,NA,NA,aliens,3,40,"('ENDOFSCREEN', 'sam')",9
DDQN,NA,NA,aliens,3,40,"('alienGreen', 'bomb')",6
DDQN,NA,NA,aliens,3,40,"('ENDOFSCREEN', 'alienGreen')",2
DDQN,NA,NA,aliens,3,40,"('ENDOFSCREEN', 'bomb')",2
DDQN,NA,NA,aliens,3,40,"('base', 'bomb')",1
DDQN,NA,NA,aliens,3,40,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,3,40,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,41,"('alienGreen', 'portalFast')",102
DDQN,NA,NA,aliens,3,41,"('avatar', 'sam')",12
DDQN,NA,NA,aliens,3,41,"('ENDOFSCREEN', 'sam')",11
DDQN,NA,NA,aliens,3,41,"('ENDOFSCREEN', 'avatar')",3
DDQN,NA,NA,aliens,3,41,"('alienGreen', 'bomb')",27
DDQN,NA,NA,aliens,3,41,"('ENDOFSCREEN', 'bomb')",15
DDQN,NA,NA,aliens,3,41,"('alienGreen', 'sam')",4
DDQN,NA,NA,aliens,3,41,"('ENDOFSCREEN', 'alienGreen')",6
DDQN,NA,NA,aliens,3,41,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,3,41,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,42,"('alienGreen', 'portalFast')",115
DDQN,NA,NA,aliens,3,42,"('avatar', 'sam')",44
DDQN,NA,NA,aliens,3,42,"('ENDOFSCREEN', 'sam')",43
DDQN,NA,NA,aliens,3,42,"('ENDOFSCREEN', 'avatar')",43
DDQN,NA,NA,aliens,3,42,"('alienGreen', 'bomb')",45
DDQN,NA,NA,aliens,3,42,"('base', 'bomb')",2
DDQN,NA,NA,aliens,3,42,"('ENDOFSCREEN', 'bomb')",37
DDQN,NA,NA,aliens,3,42,"('alienGreen', 'sam')",19
DDQN,NA,NA,aliens,3,42,"('ENDOFSCREEN', 'alienGreen')",31
DDQN,NA,NA,aliens,3,42,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,4,43,"('alienGreen', 'portalFast')",87
DDQN,NA,NA,aliens,4,43,"('avatar', 'sam')",12
DDQN,NA,NA,aliens,4,43,"('base', 'sam')",7
DDQN,NA,NA,aliens,4,43,"('alienGreen', 'bomb')",25
DDQN,NA,NA,aliens,4,43,"('ENDOFSCREEN', 'avatar')",5
DDQN,NA,NA,aliens,4,43,"('base', 'bomb')",11
DDQN,NA,NA,aliens,4,43,"('ENDOFSCREEN', 'alienGreen')",6
DDQN,NA,NA,aliens,4,43,"('portalFast', 'sam')",2
DDQN,NA,NA,aliens,4,43,"('ENDOFSCREEN', 'sam')",5
DDQN,NA,NA,aliens,4,43,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,4,43,"('ENDOFSCREEN', 'bomb')",3
DDQN,NA,NA,aliens,4,43,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,44,"('alienGreen', 'portalFast')",64
DDQN,NA,NA,aliens,4,44,"('avatar', 'sam')",8
DDQN,NA,NA,aliens,4,44,"('base', 'sam')",5
DDQN,NA,NA,aliens,4,44,"('alienGreen', 'bomb')",8
DDQN,NA,NA,aliens,4,44,"('base', 'bomb')",5
DDQN,NA,NA,aliens,4,44,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,4,44,"('ENDOFSCREEN', 'sam')",2
DDQN,NA,NA,aliens,4,44,"('ENDOFSCREEN', 'alienGreen')",2
DDQN,NA,NA,aliens,4,44,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,45,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,4,45,"('avatar', 'sam')",19
DDQN,NA,NA,aliens,4,45,"('base', 'sam')",7
DDQN,NA,NA,aliens,4,45,"('alienGreen', 'bomb')",65
DDQN,NA,NA,aliens,4,45,"('base', 'bomb')",20
DDQN,NA,NA,aliens,4,45,"('alienGreen', 'sam')",6
DDQN,NA,NA,aliens,4,45,"('ENDOFSCREEN', 'sam')",11
DDQN,NA,NA,aliens,4,45,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,4,45,"('ENDOFSCREEN', 'bomb')",23
DDQN,NA,NA,aliens,4,45,"('ENDOFSCREEN', 'alienGreen')",21
DDQN,NA,NA,aliens,4,45,"('ENDOFSCREEN', 'avatar')",13
DDQN,NA,NA,aliens,4,45,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,46,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,4,46,"('avatar', 'sam')",12
DDQN,NA,NA,aliens,4,46,"('ENDOFSCREEN', 'avatar')",2
DDQN,NA,NA,aliens,4,46,"('base', 'sam')",7
DDQN,NA,NA,aliens,4,46,"('alienGreen', 'bomb')",39
DDQN,NA,NA,aliens,4,46,"('base', 'bomb')",14
DDQN,NA,NA,aliens,4,46,"('ENDOFSCREEN', 'alienGreen')",16
DDQN,NA,NA,aliens,4,46,"('ENDOFSCREEN', 'sam')",5
DDQN,NA,NA,aliens,4,46,"('ENDOFSCREEN', 'bomb')",11
DDQN,NA,NA,aliens,4,46,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,4,46,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,4,46,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,47,"('alienGreen', 'portalFast')",96
DDQN,NA,NA,aliens,4,47,"('avatar', 'sam')",12
DDQN,NA,NA,aliens,4,47,"('base', 'sam')",9
DDQN,NA,NA,aliens,4,47,"('alienGreen', 'bomb')",13
DDQN,NA,NA,aliens,4,47,"('base', 'bomb')",8
DDQN,NA,NA,aliens,4,47,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,4,47,"('ENDOFSCREEN', 'sam')",3
DDQN,NA,NA,aliens,4,47,"('ENDOFSCREEN', 'alienGreen')",5
DDQN,NA,NA,aliens,4,47,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,4,47,"('ENDOFSCREEN', 'bomb')",1
DDQN,NA,NA,aliens,4,47,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,48,"('alienGreen', 'portalFast')",115
DDQN,NA,NA,aliens,4,48,"('avatar', 'sam')",13
DDQN,NA,NA,aliens,4,48,"('base', 'sam')",6
DDQN,NA,NA,aliens,4,48,"('ENDOFSCREEN', 'avatar')",1
DDQN,NA,NA,aliens,4,48,"('alienGreen', 'bomb')",27
DDQN,NA,NA,aliens,4,48,"('base', 'bomb')",12
DDQN,NA,NA,aliens,4,48,"('alienGreen', 'sam')",7
DDQN,NA,NA,aliens,4,48,"('ENDOFSCREEN', 'sam')",7
DDQN,NA,NA,aliens,4,48,"('ENDOFSCREEN', 'alienGreen')",16
DDQN,NA,NA,aliens,4,48,"('ENDOFSCREEN', 'bomb')",5
DDQN,NA,NA,aliens,4,48,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,4,48,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,4,48,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,49,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,4,49,"('avatar', 'sam')",33
DDQN,NA,NA,aliens,4,49,"('base', 'sam')",13
DDQN,NA,NA,aliens,4,49,"('alienGreen', 'bomb')",54
DDQN,NA,NA,aliens,4,49,"('base', 'bomb')",18
DDQN,NA,NA,aliens,4,49,"('ENDOFSCREEN', 'bomb')",17
DDQN,NA,NA,aliens,4,49,"('alienGreen', 'sam')",17
DDQN,NA,NA,aliens,4,49,"('ENDOFSCREEN', 'sam')",19
DDQN,NA,NA,aliens,4,49,"('ENDOFSCREEN', 'alienGreen')",33
DDQN,NA,NA,aliens,4,49,"('ENDOFSCREEN', 'avatar')",11
DDQN,NA,NA,aliens,4,49,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,4,49,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,4,49,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,50,"('alienGreen', 'portalFast')",115
DDQN,NA,NA,aliens,4,50,"('avatar', 'sam')",32
DDQN,NA,NA,aliens,4,50,"('base', 'sam')",7
DDQN,NA,NA,aliens,4,50,"('alienGreen', 'bomb')",54
DDQN,NA,NA,aliens,4,50,"('ENDOFSCREEN', 'sam')",24
DDQN,NA,NA,aliens,4,50,"('base', 'bomb')",18
DDQN,NA,NA,aliens,4,50,"('alienGreen', 'sam')",14
DDQN,NA,NA,aliens,4,50,"('ENDOFSCREEN', 'alienGreen')",26
DDQN,NA,NA,aliens,4,50,"('ENDOFSCREEN', 'bomb')",24
DDQN,NA,NA,aliens,4,50,"('bomb', 'sam')",3
DDQN,NA,NA,aliens,4,50,"('alienGreen', 'base')",6
DDQN,NA,NA,aliens,4,50,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,51,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,4,51,"('avatar', 'sam')",25
DDQN,NA,NA,aliens,4,51,"('base', 'sam')",6
DDQN,NA,NA,aliens,4,51,"('alienGreen', 'bomb')",50
DDQN,NA,NA,aliens,4,51,"('base', 'bomb')",18
DDQN,NA,NA,aliens,4,51,"('ENDOFSCREEN', 'sam')",18
DDQN,NA,NA,aliens,4,51,"('ENDOFSCREEN', 'bomb')",23
DDQN,NA,NA,aliens,4,51,"('ENDOFSCREEN', 'alienGreen')",25
DDQN,NA,NA,aliens,4,51,"('alienGreen', 'sam')",11
DDQN,NA,NA,aliens,4,51,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,4,51,"('bomb', 'sam')",3
DDQN,NA,NA,aliens,4,51,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,52,"('alienGreen', 'portalFast')",116
DDQN,NA,NA,aliens,4,52,"('alienGreen', 'bomb')",33
DDQN,NA,NA,aliens,4,52,"('base', 'bomb')",11
DDQN,NA,NA,aliens,4,52,"('avatar', 'sam')",14
DDQN,NA,NA,aliens,4,52,"('base', 'sam')",7
DDQN,NA,NA,aliens,4,52,"('ENDOFSCREEN', 'avatar')",2
DDQN,NA,NA,aliens,4,52,"('ENDOFSCREEN', 'bomb')",9
DDQN,NA,NA,aliens,4,52,"('ENDOFSCREEN', 'alienGreen')",11
DDQN,NA,NA,aliens,4,52,"('ENDOFSCREEN', 'sam')",7
DDQN,NA,NA,aliens,4,52,"('alienGreen', 'sam')",5
DDQN,NA,NA,aliens,4,52,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,4,52,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,4,52,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,4,53,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,4,53,"('avatar', 'sam')",75
DDQN,NA,NA,aliens,4,53,"('base', 'sam')",11
DDQN,NA,NA,aliens,4,53,"('alienGreen', 'sam')",20
DDQN,NA,NA,aliens,4,53,"('ENDOFSCREEN', 'sam')",63
DDQN,NA,NA,aliens,4,53,"('alienGreen', 'bomb')",76
DDQN,NA,NA,aliens,4,53,"('base', 'bomb')",18
DDQN,NA,NA,aliens,4,53,"('ENDOFSCREEN', 'alienGreen')",52
DDQN,NA,NA,aliens,4,53,"('ENDOFSCREEN', 'bomb')",49
DDQN,NA,NA,aliens,4,53,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,4,53,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,4,53,"('ENDOFSCREEN', 'avatar')",30
