agent_type,subject_ID,modelrun_ID,game_name,game_level,episode_number,event_name,count
DDQN,NA,NA,aliens,0,31,"('avatar', 'sam')",59
DDQN,NA,NA,aliens,0,31,"('base', 'sam')",2
DDQN,NA,NA,aliens,0,31,"('ENDOFSCREEN', 'avatar')",399
DDQN,NA,NA,aliens,0,31,"('ENDOFSCREEN', 'sam')",56
DDQN,NA,NA,aliens,0,31,"('alienBlue', 'bomb')",173
DDQN,NA,NA,aliens,0,31,"('base', 'bomb')",35
DDQN,NA,NA,aliens,0,31,"('ENDOFSCREEN', 'alienBlue')",103
DDQN,NA,NA,aliens,0,31,"('alienBlue', 'sam')",13
DDQN,NA,NA,aliens,0,31,"('ENDOFSCREEN', 'bomb')",85
DDQN,NA,NA,aliens,0,31,"('alienBlue', 'base')",2
DDQN,NA,NA,aliens,0,31,"('alienBlue', 'avatar')",1
DDQN,NA,NA,aliens,0,32,"('alienBlue', 'portalSlow')",150
DDQN,NA,NA,aliens,0,32,"('avatar', 'sam')",29
DDQN,NA,NA,aliens,0,32,"('ENDOFSCREEN', 'sam')",29
DDQN,NA,NA,aliens,0,32,"('alienBlue', 'bomb')",122
DDQN,NA,NA,aliens,0,32,"('ENDOFSCREEN', 'avatar')",153
DDQN,NA,NA,aliens,0,32,"('base', 'bomb')",34
DDQN,NA,NA,aliens,0,32,"('ENDOFSCREEN', 'bomb')",43
DDQN,NA,NA,aliens,0,32,"('ENDOFSCREEN', 'alienBlue')",62
DDQN,NA,NA,aliens,0,32,"('alienBlue', 'sam')",11
DDQN,NA,NA,aliens,0,32,"('alienBlue', 'base')",4
DDQN,NA,NA,aliens,0,32,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,33,"('alienBlue', 'portalSlow')",157
DDQN,NA,NA,aliens,0,33,"('avatar', 'sam')",27
DDQN,NA,NA,aliens,0,33,"('base', 'sam')",2
DDQN,NA,NA,aliens,0,33,"('ENDOFSCREEN', 'sam')",24
DDQN,NA,NA,aliens,0,33,"('ENDOFSCREEN', 'avatar')",103
DDQN,NA,NA,aliens,0,33,"('alienBlue', 'bomb')",128
DDQN,NA,NA,aliens,0,33,"('base', 'bomb')",33
DDQN,NA,NA,aliens,0,33,"('ENDOFSCREEN', 'bomb')",55
DDQN,NA,NA,aliens,0,33,"('ENDOFSCREEN', 'alienBlue')",58
DDQN,NA,NA,aliens,0,33,"('alienBlue', 'base')",6
DDQN,NA,NA,aliens,0,33,"('alienBlue', 'sam')",3
DDQN,NA,NA,aliens,0,33,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,0,33,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,34,"('alienBlue', 'portalSlow')",150
DDQN,NA,NA,aliens,0,34,"('ENDOFSCREEN', 'avatar')",161
DDQN,NA,NA,aliens,0,34,"('avatar', 'sam')",42
DDQN,NA,NA,aliens,0,34,"('alienBlue', 'bomb')",168
DDQN,NA,NA,aliens,0,34,"('ENDOFSCREEN', 'sam')",41
DDQN,NA,NA,aliens,0,34,"('ENDOFSCREEN', 'bomb')",77
DDQN,NA,NA,aliens,0,34,"('base', 'bomb')",33
DDQN,NA,NA,aliens,0,34,"('ENDOFSCREEN', 'alienBlue')",84
DDQN,NA,NA,aliens,0,34,"('alienBlue', 'sam')",12
DDQN,NA,NA,aliens,0,34,"('alienBlue', 'base')",6
DDQN,NA,NA,aliens,0,34,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,34,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,35,"('alienBlue', 'portalSlow')",143
DDQN,NA,NA,aliens,0,35,"('avatar', 'sam')",60
DDQN,NA,NA,aliens,0,35,"('base', 'sam')",2
DDQN,NA,NA,aliens,0,35,"('ENDOFSCREEN', 'avatar')",236
DDQN,NA,NA,aliens,0,35,"('alienBlue', 'bomb')",90
DDQN,NA,NA,aliens,0,35,"('ENDOFSCREEN', 'sam')",58
DDQN,NA,NA,aliens,0,35,"('ENDOFSCREEN', 'bomb')",48
DDQN,NA,NA,aliens,0,35,"('base', 'bomb')",30
DDQN,NA,NA,aliens,0,35,"('alienBlue', 'sam')",16
DDQN,NA,NA,aliens,0,35,"('ENDOFSCREEN', 'alienBlue')",56
DDQN,NA,NA,aliens,0,35,"('alienBlue', 'base')",6
DDQN,NA,NA,aliens,0,35,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,35,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,36,"('alienBlue', 'portalSlow')",143
DDQN,NA,NA,aliens,0,36,"('ENDOFSCREEN', 'avatar')",79
DDQN,NA,NA,aliens,0,36,"('avatar', 'sam')",15
DDQN,NA,NA,aliens,0,36,"('ENDOFSCREEN', 'sam')",15
DDQN,NA,NA,aliens,0,36,"('alienBlue', 'bomb')",40
DDQN,NA,NA,aliens,0,36,"('base', 'bomb')",19
DDQN,NA,NA,aliens,0,36,"('ENDOFSCREEN', 'alienBlue')",16
DDQN,NA,NA,aliens,0,36,"('alienBlue', 'sam')",3
DDQN,NA,NA,aliens,0,36,"('ENDOFSCREEN', 'bomb')",9
DDQN,NA,NA,aliens,0,36,"('alienBlue', 'base')",1
DDQN,NA,NA,aliens,0,36,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,37,"('alienBlue', 'portalSlow')",104
DDQN,NA,NA,aliens,0,37,"('ENDOFSCREEN', 'avatar')",40
DDQN,NA,NA,aliens,0,37,"('alienBlue', 'bomb')",23
DDQN,NA,NA,aliens,0,37,"('ENDOFSCREEN', 'bomb')",5
DDQN,NA,NA,aliens,0,37,"('base', 'bomb')",9
DDQN,NA,NA,aliens,0,37,"('avatar', 'sam')",12
DDQN,NA,NA,aliens,0,37,"('base', 'sam')",8
DDQN,NA,NA,aliens,0,37,"('ENDOFSCREEN', 'alienBlue')",9
DDQN,NA,NA,aliens,0,37,"('alienBlue', 'sam')",1
DDQN,NA,NA,aliens,0,37,"('ENDOFSCREEN', 'sam')",3
DDQN,NA,NA,aliens,0,37,"('alienBlue', 'base')",2
DDQN,NA,NA,aliens,0,37,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,37,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,38,"('alienBlue', 'portalSlow')",60
DDQN,NA,NA,aliens,0,38,"('avatar', 'sam')",11
DDQN,NA,NA,aliens,0,38,"('base', 'sam')",3
DDQN,NA,NA,aliens,0,38,"('ENDOFSCREEN', 'sam')",7
DDQN,NA,NA,aliens,0,38,"('ENDOFSCREEN', 'avatar')",20
DDQN,NA,NA,aliens,0,38,"('alienBlue', 'bomb')",7
DDQN,NA,NA,aliens,0,38,"('base', 'bomb')",6
DDQN,NA,NA,aliens,0,38,"('ENDOFSCREEN', 'alienBlue')",3
DDQN,NA,NA,aliens,0,38,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,39,"('alienBlue', 'portalSlow')",143
DDQN,NA,NA,aliens,0,39,"('avatar', 'sam')",20
DDQN,NA,NA,aliens,0,39,"('ENDOFSCREEN', 'sam')",14
DDQN,NA,NA,aliens,0,39,"('base', 'sam')",6
DDQN,NA,NA,aliens,0,39,"('alienBlue', 'bomb')",33
DDQN,NA,NA,aliens,0,39,"('base', 'bomb')",11
DDQN,NA,NA,aliens,0,39,"('ENDOFSCREEN', 'avatar')",22
DDQN,NA,NA,aliens,0,39,"('alienBlue', 'sam')",3
DDQN,NA,NA,aliens,0,39,"('ENDOFSCREEN', 'bomb')",9
DDQN,NA,NA,aliens,0,39,"('ENDOFSCREEN', 'alienBlue')",15
DDQN,NA,NA,aliens,0,39,"('alienBlue', 'base')",5
DDQN,NA,NA,aliens,0,39,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,40,"('alienBlue', 'portalSlow')",132
DDQN,NA,NA,aliens,0,40,"('alienBlue', 'bomb')",54
DDQN,NA,NA,aliens,0,40,"('base', 'bomb')",21
DDQN,NA,NA,aliens,0,40,"('ENDOFSCREEN', 'avatar')",29
DDQN,NA,NA,aliens,0,40,"('avatar', 'sam')",31
DDQN,NA,NA,aliens,0,40,"('ENDOFSCREEN', 'sam')",23
DDQN,NA,NA,aliens,0,40,"('base', 'sam')",7
DDQN,NA,NA,aliens,0,40,"('ENDOFSCREEN', 'alienBlue')",27
DDQN,NA,NA,aliens,0,40,"('ENDOFSCREEN', 'bomb')",20
DDQN,NA,NA,aliens,0,40,"('alienBlue', 'sam')",17
DDQN,NA,NA,aliens,0,40,"('alienBlue', 'base')",2
DDQN,NA,NA,aliens,0,40,"('portalSlow', 'sam')",2
DDQN,NA,NA,aliens,0,40,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,40,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,41,"('alienBlue', 'portalSlow')",136
DDQN,NA,NA,aliens,0,41,"('alienBlue', 'bomb')",27
DDQN,NA,NA,aliens,0,41,"('base', 'bomb')",17
DDQN,NA,NA,aliens,0,41,"('avatar', 'sam')",25
DDQN,NA,NA,aliens,0,41,"('base', 'sam')",13
DDQN,NA,NA,aliens,0,41,"('ENDOFSCREEN', 'sam')",11
DDQN,NA,NA,aliens,0,41,"('ENDOFSCREEN', 'bomb')",6
DDQN,NA,NA,aliens,0,41,"('alienBlue', 'sam')",6
DDQN,NA,NA,aliens,0,41,"('ENDOFSCREEN', 'alienBlue')",10
DDQN,NA,NA,aliens,0,41,"('alienBlue', 'base')",4
DDQN,NA,NA,aliens,0,41,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,41,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,42,"('alienBlue', 'portalSlow')",129
DDQN,NA,NA,aliens,0,42,"('alienBlue', 'bomb')",37
DDQN,NA,NA,aliens,0,42,"('base', 'bomb')",17
DDQN,NA,NA,aliens,0,42,"('ENDOFSCREEN', 'avatar')",25
DDQN,NA,NA,aliens,0,42,"('avatar', 'sam')",24
DDQN,NA,NA,aliens,0,42,"('ENDOFSCREEN', 'sam')",11
DDQN,NA,NA,aliens,0,42,"('base', 'sam')",12
DDQN,NA,NA,aliens,0,42,"('ENDOFSCREEN', 'bomb')",13
DDQN,NA,NA,aliens,0,42,"('alienBlue', 'sam')",7
DDQN,NA,NA,aliens,0,42,"('ENDOFSCREEN', 'alienBlue')",13
DDQN,NA,NA,aliens,0,42,"('portalSlow', 'sam')",1
DDQN,NA,NA,aliens,0,42,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,42,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,43,"('alienBlue', 'portalSlow')",66
DDQN,NA,NA,aliens,0,43,"('avatar', 'sam')",15
DDQN,NA,NA,aliens,0,43,"('base', 'sam')",9
DDQN,NA,NA,aliens,0,43,"('ENDOFSCREEN', 'sam')",5
DDQN,NA,NA,aliens,0,43,"('alienBlue', 'bomb')",10
DDQN,NA,NA,aliens,0,43,"('base', 'bomb')",4
DDQN,NA,NA,aliens,0,43,"('ENDOFSCREEN', 'alienBlue')",5
DDQN,NA,NA,aliens,0,43,"('ENDOFSCREEN', 'bomb')",2
DDQN,NA,NA,aliens,0,43,"('alienBlue', 'sam')",4
DDQN,NA,NA,aliens,0,43,"('bomb', 'sam')",3
DDQN,NA,NA,aliens,0,43,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,44,"('alienBlue', 'portalSlow')",70
DDQN,NA,NA,aliens,0,44,"('avatar', 'sam')",4
DDQN,NA,NA,aliens,0,44,"('ENDOFSCREEN', 'sam')",1
DDQN,NA,NA,aliens,0,44,"('alienBlue', 'bomb')",19
DDQN,NA,NA,aliens,0,44,"('base', 'sam')",2
DDQN,NA,NA,aliens,0,44,"('base', 'bomb')",12
DDQN,NA,NA,aliens,0,44,"('ENDOFSCREEN', 'avatar')",25
DDQN,NA,NA,aliens,0,44,"('ENDOFSCREEN', 'bomb')",3
DDQN,NA,NA,aliens,0,44,"('ENDOFSCREEN', 'alienBlue')",5
DDQN,NA,NA,aliens,0,44,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,45,"('alienBlue', 'portalSlow')",67
DDQN,NA,NA,aliens,0,45,"('ENDOFSCREEN', 'avatar')",29
DDQN,NA,NA,aliens,0,45,"('avatar', 'sam')",9
DDQN,NA,NA,aliens,0,45,"('ENDOFSCREEN', 'sam')",8
DDQN,NA,NA,aliens,0,45,"('alienBlue', 'bomb')",9
DDQN,NA,NA,aliens,0,45,"('ENDOFSCREEN', 'bomb')",3
DDQN,NA,NA,aliens,0,45,"('ENDOFSCREEN', 'alienBlue')",4
DDQN,NA,NA,aliens,0,45,"('base', 'bomb')",4
DDQN,NA,NA,aliens,0,45,"('alienBlue', 'sam')",1
DDQN,NA,NA,aliens,0,45,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,46,"('alienBlue', 'portalSlow')",110
DDQN,NA,NA,aliens,0,46,"('avatar', 'sam')",20
DDQN,NA,NA,aliens,0,46,"('base', 'sam')",4
DDQN,NA,NA,aliens,0,46,"('ENDOFSCREEN', 'sam')",16
DDQN,NA,NA,aliens,0,46,"('ENDOFSCREEN', 'avatar')",13
DDQN,NA,NA,aliens,0,46,"('alienBlue', 'bomb')",22
DDQN,NA,NA,aliens,0,46,"('base', 'bomb')",9
DDQN,NA,NA,aliens,0,46,"('ENDOFSCREEN', 'bomb')",10
DDQN,NA,NA,aliens,0,46,"('ENDOFSCREEN', 'alienBlue')",7
DDQN,NA,NA,aliens,0,46,"('alienBlue', 'sam')",7
DDQN,NA,NA,aliens,0,46,"('alienBlue', 'base')",6
DDQN,NA,NA,aliens,0,46,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,47,"('alienBlue', 'portalSlow')",143
DDQN,NA,NA,aliens,0,47,"('avatar', 'sam')",39
DDQN,NA,NA,aliens,0,47,"('base', 'sam')",21
DDQN,NA,NA,aliens,0,47,"('ENDOFSCREEN', 'sam')",17
DDQN,NA,NA,aliens,0,47,"('alienBlue', 'bomb')",39
DDQN,NA,NA,aliens,0,47,"('base', 'bomb')",16
DDQN,NA,NA,aliens,0,47,"('ENDOFSCREEN', 'avatar')",23
DDQN,NA,NA,aliens,0,47,"('ENDOFSCREEN', 'bomb')",17
DDQN,NA,NA,aliens,0,47,"('ENDOFSCREEN', 'alienBlue')",17
DDQN,NA,NA,aliens,0,47,"('alienBlue', 'sam')",10
DDQN,NA,NA,aliens,0,47,"('bomb', 'sam')",6
DDQN,NA,NA,aliens,0,47,"('alienBlue', 'base')",2
DDQN,NA,NA,aliens,0,47,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,48,"('alienBlue', 'portalSlow')",71
DDQN,NA,NA,aliens,0,48,"('avatar', 'sam')",25
DDQN,NA,NA,aliens,0,48,"('base', 'sam')",14
DDQN,NA,NA,aliens,0,48,"('ENDOFSCREEN', 'sam')",10
DDQN,NA,NA,aliens,0,48,"('alienBlue', 'bomb')",11
DDQN,NA,NA,aliens,0,48,"('base', 'bomb')",5
DDQN,NA,NA,aliens,0,48,"('ENDOFSCREEN', 'alienBlue')",5
DDQN,NA,NA,aliens,0,48,"('alienBlue', 'sam')",1
DDQN,NA,NA,aliens,0,48,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,48,"('ENDOFSCREEN', 'bomb')",3
DDQN,NA,NA,aliens,0,48,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,49,"('alienBlue', 'portalSlow')",54
DDQN,NA,NA,aliens,0,49,"('avatar', 'sam')",11
DDQN,NA,NA,aliens,0,49,"('base', 'sam')",1
DDQN,NA,NA,aliens,0,49,"('ENDOFSCREEN', 'avatar')",24
DDQN,NA,NA,aliens,0,49,"('ENDOFSCREEN', 'sam')",9
DDQN,NA,NA,aliens,0,49,"('alienBlue', 'bomb')",7
DDQN,NA,NA,aliens,0,49,"('base', 'bomb')",6
DDQN,NA,NA,aliens,0,49,"('alienBlue', 'sam')",1
DDQN,NA,NA,aliens,0,49,"('ENDOFSCREEN', 'alienBlue')",1
DDQN,NA,NA,aliens,0,49,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,50,"('alienBlue', 'portalSlow')",129
DDQN,NA,NA,aliens,0,50,"('avatar', 'sam')",30
DDQN,NA,NA,aliens,0,50,"('base', 'sam')",15
DDQN,NA,NA,aliens,0,50,"('ENDOFSCREEN', 'avatar')",14
DDQN,NA,NA,aliens,0,50,"('alienBlue', 'bomb')",32
DDQN,NA,NA,aliens,0,50,"('ENDOFSCREEN', 'sam')",14
DDQN,NA,NA,aliens,0,50,"('base', 'bomb')",15
DDQN,NA,NA,aliens,0,50,"('ENDOFSCREEN', 'alienBlue')",21
DDQN,NA,NA,aliens,0,50,"('alienBlue', 'sam')",10
DDQN,NA,NA,aliens,0,50,"('ENDOFSCREEN', 'bomb')",10
DDQN,NA,NA,aliens,0,50,"('alienBlue', 'base')",3
DDQN,NA,NA,aliens,0,50,"('bomb', 'sam')",7
DDQN,NA,NA,aliens,0,50,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,51,"('alienBlue', 'portalSlow')",50
DDQN,NA,NA,aliens,0,51,"('avatar', 'sam')",15
DDQN,NA,NA,aliens,0,51,"('base', 'sam')",6
DDQN,NA,NA,aliens,0,51,"('ENDOFSCREEN', 'sam')",8
DDQN,NA,NA,aliens,0,51,"('alienBlue', 'bomb')",7
DDQN,NA,NA,aliens,0,51,"('base', 'bomb')",2
DDQN,NA,NA,aliens,0,51,"('ENDOFSCREEN', 'avatar')",4
DDQN,NA,NA,aliens,0,51,"('ENDOFSCREEN', 'alienBlue')",2
DDQN,NA,NA,aliens,0,51,"('bomb', 'sam')",3
DDQN,NA,NA,aliens,0,51,"('ENDOFSCREEN', 'bomb')",1
DDQN,NA,NA,aliens,0,51,"('alienBlue', 'sam')",1
DDQN,NA,NA,aliens,0,51,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,52,"('alienBlue', 'portalSlow')",143
DDQN,NA,NA,aliens,0,52,"('avatar', 'sam')",31
DDQN,NA,NA,aliens,0,52,"('base', 'sam')",4
DDQN,NA,NA,aliens,0,52,"('alienBlue', 'bomb')",40
DDQN,NA,NA,aliens,0,52,"('ENDOFSCREEN', 'sam')",26
DDQN,NA,NA,aliens,0,52,"('base', 'bomb')",21
DDQN,NA,NA,aliens,0,52,"('ENDOFSCREEN', 'avatar')",41
DDQN,NA,NA,aliens,0,52,"('ENDOFSCREEN', 'bomb')",7
DDQN,NA,NA,aliens,0,52,"('ENDOFSCREEN', 'alienBlue')",21
DDQN,NA,NA,aliens,0,52,"('alienBlue', 'sam')",13
DDQN,NA,NA,aliens,0,52,"('alienBlue', 'base')",5
DDQN,NA,NA,aliens,0,52,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,52,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,53,"('alienBlue', 'portalSlow')",150
DDQN,NA,NA,aliens,0,53,"('avatar', 'sam')",31
DDQN,NA,NA,aliens,0,53,"('base', 'sam')",14
DDQN,NA,NA,aliens,0,53,"('ENDOFSCREEN', 'avatar')",40
DDQN,NA,NA,aliens,0,53,"('ENDOFSCREEN', 'sam')",17
DDQN,NA,NA,aliens,0,53,"('alienBlue', 'bomb')",34
DDQN,NA,NA,aliens,0,53,"('base', 'bomb')",13
DDQN,NA,NA,aliens,0,53,"('ENDOFSCREEN', 'alienBlue')",22
DDQN,NA,NA,aliens,0,53,"('alienBlue', 'sam')",4
DDQN,NA,NA,aliens,0,53,"('alienBlue', 'base')",6
DDQN,NA,NA,aliens,0,53,"('ENDOFSCREEN', 'bomb')",8
DDQN,NA,NA,aliens,0,53,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,54,"('alienBlue', 'portalSlow')",125
DDQN,NA,NA,aliens,0,54,"('avatar', 'sam')",12
DDQN,NA,NA,aliens,0,54,"('base', 'sam')",7
DDQN,NA,NA,aliens,0,54,"('ENDOFSCREEN', 'avatar')",54
DDQN,NA,NA,aliens,0,54,"('ENDOFSCREEN', 'sam')",5
DDQN,NA,NA,aliens,0,54,"('alienBlue', 'bomb')",30
DDQN,NA,NA,aliens,0,54,"('base', 'bomb')",14
DDQN,NA,NA,aliens,0,54,"('ENDOFSCREEN', 'bomb')",7
DDQN,NA,NA,aliens,0,54,"('ENDOFSCREEN', 'alienBlue')",13
DDQN,NA,NA,aliens,0,54,"('alienBlue', 'base')",5
DDQN,NA,NA,aliens,0,54,"('alienBlue', 'sam')",1
DDQN,NA,NA,aliens,0,54,"('portalSlow', 'sam')",1
DDQN,NA,NA,aliens,0,54,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,55,"('alienBlue', 'portalSlow')",152
DDQN,NA,NA,aliens,0,55,"('alienBlue', 'bomb')",33
DDQN,NA,NA,aliens,0,55,"('base', 'bomb')",17
DDQN,NA,NA,aliens,0,55,"('avatar', 'sam')",14
DDQN,NA,NA,aliens,0,55,"('base', 'sam')",5
DDQN,NA,NA,aliens,0,55,"('ENDOFSCREEN', 'sam')",9
DDQN,NA,NA,aliens,0,55,"('ENDOFSCREEN', 'avatar')",84
DDQN,NA,NA,aliens,0,55,"('portalSlow', 'sam')",5
DDQN,NA,NA,aliens,0,55,"('ENDOFSCREEN', 'bomb')",8
DDQN,NA,NA,aliens,0,55,"('ENDOFSCREEN', 'alienBlue')",17
DDQN,NA,NA,aliens,0,55,"('alienBlue', 'sam')",5
DDQN,NA,NA,aliens,0,55,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,56,"('alienBlue', 'portalSlow')",149
DDQN,NA,NA,aliens,0,56,"('alienBlue', 'bomb')",64
DDQN,NA,NA,aliens,0,56,"('base', 'bomb')",20
DDQN,NA,NA,aliens,0,56,"('avatar', 'sam')",21
DDQN,NA,NA,aliens,0,56,"('ENDOFSCREEN', 'sam')",13
DDQN,NA,NA,aliens,0,56,"('ENDOFSCREEN', 'bomb')",25
DDQN,NA,NA,aliens,0,56,"('base', 'sam')",7
DDQN,NA,NA,aliens,0,56,"('ENDOFSCREEN', 'alienBlue')",38
DDQN,NA,NA,aliens,0,56,"('alienBlue', 'sam')",10
DDQN,NA,NA,aliens,0,56,"('alienBlue', 'base')",4
DDQN,NA,NA,aliens,0,56,"('ENDOFSCREEN', 'avatar')",50
DDQN,NA,NA,aliens,0,56,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,56,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,57,"('alienBlue', 'portalSlow')",143
DDQN,NA,NA,aliens,0,57,"('avatar', 'sam')",19
DDQN,NA,NA,aliens,0,57,"('base', 'sam')",8
DDQN,NA,NA,aliens,0,57,"('alienBlue', 'bomb')",41
DDQN,NA,NA,aliens,0,57,"('base', 'bomb')",15
DDQN,NA,NA,aliens,0,57,"('ENDOFSCREEN', 'sam')",10
DDQN,NA,NA,aliens,0,57,"('ENDOFSCREEN', 'bomb')",13
DDQN,NA,NA,aliens,0,57,"('alienBlue', 'sam')",7
DDQN,NA,NA,aliens,0,57,"('ENDOFSCREEN', 'alienBlue')",19
DDQN,NA,NA,aliens,0,57,"('ENDOFSCREEN', 'avatar')",6
DDQN,NA,NA,aliens,0,57,"('alienBlue', 'base')",1
DDQN,NA,NA,aliens,0,57,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,0,57,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,58,"('alienBlue', 'portalSlow')",143
DDQN,NA,NA,aliens,0,58,"('avatar', 'sam')",58
DDQN,NA,NA,aliens,0,58,"('base', 'sam')",6
DDQN,NA,NA,aliens,0,58,"('ENDOFSCREEN', 'avatar')",301
DDQN,NA,NA,aliens,0,58,"('alienBlue', 'bomb')",96
DDQN,NA,NA,aliens,0,58,"('base', 'bomb')",29
DDQN,NA,NA,aliens,0,58,"('ENDOFSCREEN', 'sam')",52
DDQN,NA,NA,aliens,0,58,"('ENDOFSCREEN', 'bomb')",43
DDQN,NA,NA,aliens,0,58,"('ENDOFSCREEN', 'alienBlue')",59
DDQN,NA,NA,aliens,0,58,"('alienBlue', 'sam')",19
DDQN,NA,NA,aliens,0,58,"('alienBlue', 'base')",3
DDQN,NA,NA,aliens,0,58,"('alienBlue', 'avatar')",1
DDQN,NA,NA,aliens,0,59,"('alienBlue', 'portalSlow')",126
DDQN,NA,NA,aliens,0,59,"('alienBlue', 'bomb')",21
DDQN,NA,NA,aliens,0,59,"('base', 'bomb')",14
DDQN,NA,NA,aliens,0,59,"('avatar', 'sam')",13
DDQN,NA,NA,aliens,0,59,"('base', 'sam')",6
DDQN,NA,NA,aliens,0,59,"('ENDOFSCREEN', 'alienBlue')",12
DDQN,NA,NA,aliens,0,59,"('ENDOFSCREEN', 'avatar')",82
DDQN,NA,NA,aliens,0,59,"('alienBlue', 'sam')",6
DDQN,NA,NA,aliens,0,59,"('portalSlow', 'sam')",5
DDQN,NA,NA,aliens,0,59,"('ENDOFSCREEN', 'sam')",7
DDQN,NA,NA,aliens,0,59,"('ENDOFSCREEN', 'bomb')",3
DDQN,NA,NA,aliens,0,59,"('alienBlue', 'base')",2
DDQN,NA,NA,aliens,0,59,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,60,"('alienBlue', 'portalSlow')",138
DDQN,NA,NA,aliens,0,60,"('avatar', 'sam')",15
DDQN,NA,NA,aliens,0,60,"('base', 'sam')",7
DDQN,NA,NA,aliens,0,60,"('alienBlue', 'bomb')",40
DDQN,NA,NA,aliens,0,60,"('base', 'bomb')",16
DDQN,NA,NA,aliens,0,60,"('ENDOFSCREEN', 'avatar')",127
DDQN,NA,NA,aliens,0,60,"('ENDOFSCREEN', 'alienBlue')",17
DDQN,NA,NA,aliens,0,60,"('ENDOFSCREEN', 'bomb')",10
DDQN,NA,NA,aliens,0,60,"('alienBlue', 'sam')",6
DDQN,NA,NA,aliens,0,60,"('portalSlow', 'sam')",5
DDQN,NA,NA,aliens,0,60,"('ENDOFSCREEN', 'sam')",7
DDQN,NA,NA,aliens,0,60,"('alienBlue', 'base')",1
DDQN,NA,NA,aliens,0,60,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,61,"('alienBlue', 'portalSlow')",89
DDQN,NA,NA,aliens,0,61,"('avatar', 'sam')",11
DDQN,NA,NA,aliens,0,61,"('base', 'sam')",5
DDQN,NA,NA,aliens,0,61,"('alienBlue', 'bomb')",21
DDQN,NA,NA,aliens,0,61,"('base', 'bomb')",9
DDQN,NA,NA,aliens,0,61,"('ENDOFSCREEN', 'avatar')",63
DDQN,NA,NA,aliens,0,61,"('ENDOFSCREEN', 'alienBlue')",9
DDQN,NA,NA,aliens,0,61,"('ENDOFSCREEN', 'bomb')",6
DDQN,NA,NA,aliens,0,61,"('portalSlow', 'sam')",5
DDQN,NA,NA,aliens,0,61,"('ENDOFSCREEN', 'sam')",5
DDQN,NA,NA,aliens,0,61,"('alienBlue', 'sam')",5
DDQN,NA,NA,aliens,0,61,"('alienBlue', 'base')",2
DDQN,NA,NA,aliens,0,61,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,0,61,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,62,"('alienBlue', 'portalSlow')",59
DDQN,NA,NA,aliens,0,62,"('avatar', 'sam')",10
DDQN,NA,NA,aliens,0,62,"('base', 'sam')",8
DDQN,NA,NA,aliens,0,62,"('alienBlue', 'bomb')",13
DDQN,NA,NA,aliens,0,62,"('base', 'bomb')",7
DDQN,NA,NA,aliens,0,62,"('ENDOFSCREEN', 'sam')",2
DDQN,NA,NA,aliens,0,62,"('ENDOFSCREEN', 'alienBlue')",3
DDQN,NA,NA,aliens,0,62,"('ENDOFSCREEN', 'avatar')",7
DDQN,NA,NA,aliens,0,62,"('bomb', 'sam')",2
